"","X","NAME","YEAR","TEAM","TIME","DATE","MEETNAME","COURSE","MEETNAME_CORR","Score"
"123",462,"Gregg, Ethan","FR-1","Wis.-La Crosse","26:40.7","November  02, 2019
","WIAC Conference Championships","
Cole Acres Country Club
Platteville, WI 53818
  ","WIAC_Conference_Championships","147"
"124",463,"Pahnke, Chris","JR-3","Wis.-La Crosse","26:43.2","November  02, 2019
","WIAC Conference Championships","
Cole Acres Country Club
Platteville, WI 53818
  ","WIAC_Conference_Championships","147"
"125",464,"Bourland, Matt","SR-4","Wis.-La Crosse","26:57.0","November  02, 2019
","WIAC Conference Championships","
Cole Acres Country Club
Platteville, WI 53818
  ","WIAC_Conference_Championships","147"
"126",467,"Kisting, Tyler","FR-1","Wis.-La Crosse","27:44.1","November  02, 2019
","WIAC Conference Championships","
Cole Acres Country Club
Platteville, WI 53818
  ","WIAC_Conference_Championships","147"
"127",470,"Schraeder, Josh","SR-4","Wis.-La Crosse","24:43.4","October 19, 2019
","Jim Drews/Tori Neubauer Invitational","
Ettrick Golf Course
Ettrick, WI 54601
  ","Jim_DrewsTori_Neubauer_Invitational","80"
"128",471,"Nault, Tyler","SR-4","Wis.-La Crosse","24:49.8","October 19, 2019
","Jim Drews/Tori Neubauer Invitational","
Ettrick Golf Course
Ettrick, WI 54601
  ","Jim_DrewsTori_Neubauer_Invitational","80"
"129",472,"Bourland, Matt","SR-4","Wis.-La Crosse","25:30.1","October 19, 2019
","Jim Drews/Tori Neubauer Invitational","
Ettrick Golf Course
Ettrick, WI 54601
  ","Jim_DrewsTori_Neubauer_Invitational","80"
"130",473,"Schommer, Peter","JR-3","Wis.-La Crosse","25:40.8","October 19, 2019
","Jim Drews/Tori Neubauer Invitational","
Ettrick Golf Course
Ettrick, WI 54601
  ","Jim_DrewsTori_Neubauer_Invitational","80"
"131",474,"Gregg, Ethan","FR-1","Wis.-La Crosse","25:43.0","October 19, 2019
","Jim Drews/Tori Neubauer Invitational","
Ettrick Golf Course
Ettrick, WI 54601
  ","Jim_DrewsTori_Neubauer_Invitational","80"
"132",475,"Pahnke, Chris","JR-3","Wis.-La Crosse","25:46.6","October 19, 2019
","Jim Drews/Tori Neubauer Invitational","
Ettrick Golf Course
Ettrick, WI 54601
  ","Jim_DrewsTori_Neubauer_Invitational","80"
"133",481,"Kisting, Tyler","FR-1","Wis.-La Crosse","26:14.3","October 19, 2019
","Jim Drews/Tori Neubauer Invitational","
Ettrick Golf Course
Ettrick, WI 54601
  ","Jim_DrewsTori_Neubauer_Invitational","80"
"134",497,"Nault, Tyler","SR","Wis.-La Crosse","24:19.2","October  5, 2019
","Louisville Classic","
E.P. Tom Sawyer State Park
Louisville, KY 
  ","Louisville_Classic","60"
"135",498,"Schraeder, Josh","SR","Wis.-La Crosse","24:46.9","October  5, 2019
","Louisville Classic","
E.P. Tom Sawyer State Park
Louisville, KY 
  ","Louisville_Classic","60"
"136",499,"Bourland, Matt","SR","Wis.-La Crosse","25:20.6","October  5, 2019
","Louisville Classic","
E.P. Tom Sawyer State Park
Louisville, KY 
  ","Louisville_Classic","60"
"137",500,"Pahnke, Chris","JR","Wis.-La Crosse","25:38.4","October  5, 2019
","Louisville Classic","
E.P. Tom Sawyer State Park
Louisville, KY 
  ","Louisville_Classic","60"
"138",501,"Schommer, Peter","JR","Wis.-La Crosse","25:45.9","October  5, 2019
","Louisville Classic","
E.P. Tom Sawyer State Park
Louisville, KY 
  ","Louisville_Classic","60"
"139",504,"Gregg, Ethan","FR-1","Wis.-La Crosse","25:47.1","October  4, 2019
","Blugold Invitational","
Whitetail Golf Course
Colfax, WI 54702
  ","Blugold_Invitational","64"
"140",506,"Kisting, Tyler","FR-1","Wis.-La Crosse","26:10.7","October  4, 2019
","Blugold Invitational","
Whitetail Golf Course
Colfax, WI 54702
  ","Blugold_Invitational","64"
"141",520,"Nault, Tyler","SR-4","Wis.-La Crosse","25:33.1","September 21, 2019
","Running of the Cows","
Carleton College
Northfield, MN 55057
  ","Running_of_the_Cows","132"
"142",521,"Pahnke, Chris","JR-3","Wis.-La Crosse","26:07.7","September 21, 2019
","Running of the Cows","
Carleton College
Northfield, MN 55057
  ","Running_of_the_Cows","132"
"143",522,"Schommer, Peter","JR-3","Wis.-La Crosse","26:27.5","September 21, 2019
","Running of the Cows","
Carleton College
Northfield, MN 55057
  ","Running_of_the_Cows","132"
"144",523,"Gregg, Ethan","FR-1","Wis.-La Crosse","26:30.9","September 21, 2019
","Running of the Cows","
Carleton College
Northfield, MN 55057
  ","Running_of_the_Cows","132"
"145",524,"Bourland, Matt","SR-4","Wis.-La Crosse","26:33.5","September 21, 2019
","Running of the Cows","
Carleton College
Northfield, MN 55057
  ","Running_of_the_Cows","132"
"146",529,"Kisting, Tyler","FR-1","Wis.-La Crosse","27:19.0","September 21, 2019
","Running of the Cows","
Carleton College
Northfield, MN 55057
  ","Running_of_the_Cows","132"
"147",645,"Widlansky , Ethan","SO-2","Pomona-Pitzer","25:00.7","November 16, 2019
","NCAA Division III West Region Cross Country Championships","
Hosted By Pomona-Pitzer Colleges
Blanchard Park Wash
Clairmont, CA 93021
  ","NCAA_Division_III_West_Region_Cross_Country_Championships","102"
"148",646,"Keiser, Owen","SO-2","Pomona-Pitzer","25:25.5","November 16, 2019
","NCAA Division III West Region Cross Country Championships","
Hosted By Pomona-Pitzer Colleges
Blanchard Park Wash
Clairmont, CA 93021
  ","NCAA_Division_III_West_Region_Cross_Country_Championships","102"
"149",647,"Ward, Hugo","JR-3","Pomona-Pitzer","25:31.2","November 16, 2019
","NCAA Division III West Region Cross Country Championships","
Hosted By Pomona-Pitzer Colleges
Blanchard Park Wash
Clairmont, CA 93021
  ","NCAA_Division_III_West_Region_Cross_Country_Championships","102"
"150",648,"Ashby, Ethan","JR-3","Pomona-Pitzer","25:41.4","November 16, 2019
","NCAA Division III West Region Cross Country Championships","
Hosted By Pomona-Pitzer Colleges
Blanchard Park Wash
Clairmont, CA 93021
  ","NCAA_Division_III_West_Region_Cross_Country_Championships","102"
"151",649,"Paszkeicz, Dante","SO-2","Pomona-Pitzer","25:41.4","November 16, 2019
","NCAA Division III West Region Cross Country Championships","
Hosted By Pomona-Pitzer Colleges
Blanchard Park Wash
Clairmont, CA 93021
  ","NCAA_Division_III_West_Region_Cross_Country_Championships","102"
"152",650,"Rosen, Daniel","SR-4","Pomona-Pitzer","25:53.1","November 16, 2019
","NCAA Division III West Region Cross Country Championships","
Hosted By Pomona-Pitzer Colleges
Blanchard Park Wash
Clairmont, CA 93021
  ","NCAA_Division_III_West_Region_Cross_Country_Championships","102"
"153",651,"Hesse-Withbroe, Joseph","SO-2","Pomona-Pitzer","26:08.9","November 16, 2019
","NCAA Division III West Region Cross Country Championships","
Hosted By Pomona-Pitzer Colleges
Blanchard Park Wash
Clairmont, CA 93021
  ","NCAA_Division_III_West_Region_Cross_Country_Championships","102"
"154",652,"Widlansky , Ethan","SO-2","Pomona-Pitzer","24:55.5","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  ","2019_SCIAC_Cross_Country_Championships","84"
"155",653,"Keiser, Owen","SO-2","Pomona-Pitzer","25:10.3","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  ","2019_SCIAC_Cross_Country_Championships","84"
"156",654,"Hesse-Withbroe, Joseph","SO-2","Pomona-Pitzer","25:13.2","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  ","2019_SCIAC_Cross_Country_Championships","84"
"157",655,"Paszkeicz, Dante","SO-2","Pomona-Pitzer","25:20.7","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  ","2019_SCIAC_Cross_Country_Championships","84"
"158",656,"Rosen, Daniel","SR-4","Pomona-Pitzer","25:27.1","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  ","2019_SCIAC_Cross_Country_Championships","84"
"159",657,"Ward, Hugo","JR-3","Pomona-Pitzer","25:40.3","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  ","2019_SCIAC_Cross_Country_Championships","84"
"160",659,"Ashby, Ethan","JR-3","Pomona-Pitzer","25:41.9","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  ","2019_SCIAC_Cross_Country_Championships","84"
"161",686,"Widlansky , Ethan","SO-2","Pomona-Pitzer","25:05.6","October 19, 2019
","Kollege Town Sports Invitational","
Lake Breeze Golf Course
Winneconne, WI 
  ","Kollege_Town_Sports_Invitational","81"
"162",687,"Rosen, Daniel","SR-4","Pomona-Pitzer","25:16.7","October 19, 2019
","Kollege Town Sports Invitational","
Lake Breeze Golf Course
Winneconne, WI 
  ","Kollege_Town_Sports_Invitational","81"
"163",688,"Paszkeicz, Dante","SO-2","Pomona-Pitzer","25:27.8","October 19, 2019
","Kollege Town Sports Invitational","
Lake Breeze Golf Course
Winneconne, WI 
  ","Kollege_Town_Sports_Invitational","81"
"164",689,"Ashby, Ethan","JR-3","Pomona-Pitzer","25:32.0","October 19, 2019
","Kollege Town Sports Invitational","
Lake Breeze Golf Course
Winneconne, WI 
  ","Kollege_Town_Sports_Invitational","81"
"165",690,"Hesse-Withbroe, Joseph","SO-2","Pomona-Pitzer","25:36.0","October 19, 2019
","Kollege Town Sports Invitational","
Lake Breeze Golf Course
Winneconne, WI 
  ","Kollege_Town_Sports_Invitational","81"
"166",691,"Ward, Hugo","JR-3","Pomona-Pitzer","25:37.6","October 19, 2019
","Kollege Town Sports Invitational","
Lake Breeze Golf Course
Winneconne, WI 
  ","Kollege_Town_Sports_Invitational","81"
"167",697,"Keiser, Owen","SO-2","Pomona-Pitzer","26:31.8","October 19, 2019
","Kollege Town Sports Invitational","
Lake Breeze Golf Course
Winneconne, WI 
  ","Kollege_Town_Sports_Invitational","81"
"168",698,"Ashby, Ethan","JR-3","Pomona-Pitzer","25:29.9","October 12, 2019
","Pomona Pitzer Cross Country Invite","
Pomona Pitzer
Claremont, CA 91711
  ","Pomona_Pitzer_Cross_Country_Invite","79"
"169",700,"Hesse-Withbroe, Joseph","SO-2","Pomona-Pitzer","25:30.7","October 12, 2019
","Pomona Pitzer Cross Country Invite","
Pomona Pitzer
Claremont, CA 91711
  ","Pomona_Pitzer_Cross_Country_Invite","79"
"170",715,"Widlansky , Ethan","SO-2","Pomona-Pitzer","24:34.2","September 28, 2019
","Capital Cross Challenge","
Haggin Oaks Golf Course
Sacramento, CA 95822
  ","Capital_Cross_Challenge","57"
"171",716,"Rosen, Daniel","SR-4","Pomona-Pitzer","24:48.7","September 28, 2019
","Capital Cross Challenge","
Haggin Oaks Golf Course
Sacramento, CA 95822
  ","Capital_Cross_Challenge","57"
"172",717,"Keiser, Owen","SO-2","Pomona-Pitzer","24:52.1","September 28, 2019
","Capital Cross Challenge","
Haggin Oaks Golf Course
Sacramento, CA 95822
  ","Capital_Cross_Challenge","57"
"173",718,"Paszkeicz, Dante","SO-2","Pomona-Pitzer","24:58.7","September 28, 2019
","Capital Cross Challenge","
Haggin Oaks Golf Course
Sacramento, CA 95822
  ","Capital_Cross_Challenge","57"
"174",719,"Ward, Hugo","JR-3","Pomona-Pitzer","25:03.6","September 28, 2019
","Capital Cross Challenge","
Haggin Oaks Golf Course
Sacramento, CA 95822
  ","Capital_Cross_Challenge","57"
"175",722,"Ashby, Ethan","JR-3","Pomona-Pitzer","25:33.3","September 28, 2019
","Capital Cross Challenge","
Haggin Oaks Golf Course
Sacramento, CA 95822
  ","Capital_Cross_Challenge","57"
"176",726,"Hesse-Withbroe, Joseph","SO-2","Pomona-Pitzer","25:35.8","September 28, 2019
","Capital Cross Challenge","
Haggin Oaks Golf Course
Sacramento, CA 95822
  ","Capital_Cross_Challenge","57"
"177",738,"Ashby, Ethan","JR-3","Pomona-Pitzer","25:39.8","September 14, 2019
","UCR 39th Annual Cross Country Invitational","
UCR Agg Course
Riverside, CA 85713
  ","UCR_39th_Annual_Cross_Country_Invitational","72"
"178",747,"Hesse-Withbroe, Joseph","SO-2","Pomona-Pitzer","27:17.3","September 14, 2019
","UCR 39th Annual Cross Country Invitational","
UCR Agg Course
Riverside, CA 85713
  ","UCR_39th_Annual_Cross_Country_Invitational","72"
"179",754,"Widlansky , Ethan","SO-2","Pomona-Pitzer","24:40.8","September 14, 2019
","UCR 39th Annual Cross Country Invitational","
UCR Agg Course
Riverside, CA 85713
  ","UCR_39th_Annual_Cross_Country_Invitational","72"
"180",755,"Keiser, Owen","SO-2","Pomona-Pitzer","25:00.8","September 14, 2019
","UCR 39th Annual Cross Country Invitational","
UCR Agg Course
Riverside, CA 85713
  ","UCR_39th_Annual_Cross_Country_Invitational","72"
"181",756,"Rosen, Daniel","SR-4","Pomona-Pitzer","25:06.1","September 14, 2019
","UCR 39th Annual Cross Country Invitational","
UCR Agg Course
Riverside, CA 85713
  ","UCR_39th_Annual_Cross_Country_Invitational","72"
"182",757,"Paszkeicz, Dante","SO-2","Pomona-Pitzer","25:08.7","September 14, 2019
","UCR 39th Annual Cross Country Invitational","
UCR Agg Course
Riverside, CA 85713
  ","UCR_39th_Annual_Cross_Country_Invitational","72"
"183",760,"Ward, Hugo","JR-3","Pomona-Pitzer","26:14.3","September 14, 2019
","UCR 39th Annual Cross Country Invitational","
UCR Agg Course
Riverside, CA 85713
  ","UCR_39th_Annual_Cross_Country_Invitational","72"
"184",768,"Cutter, Ryan","JR-3","U. of Chicago","24:32.6","November 16, 2019
","NCAA Division III Midwest Region Cross Country Championships","
Lake Breeze Golf Course
Winneconne, WI 
  ","NCAA_Division_III_Midwest_Region_Cross_Country_Championships","73"
"185",769,"Gardner, Chase","JR-3","U. of Chicago","25:14.4","November 16, 2019
","NCAA Division III Midwest Region Cross Country Championships","
Lake Breeze Golf Course
Winneconne, WI 
  ","NCAA_Division_III_Midwest_Region_Cross_Country_Championships","73"
"186",770,"Craig, Sam","SO-2","U. of Chicago","25:21.8","November 16, 2019
","NCAA Division III Midwest Region Cross Country Championships","
Lake Breeze Golf Course
Winneconne, WI 
  ","NCAA_Division_III_Midwest_Region_Cross_Country_Championships","73"
"187",771,"Chittenden, Cy","FR-1","U. of Chicago","25:25.5","November 16, 2019
","NCAA Division III Midwest Region Cross Country Championships","
Lake Breeze Golf Course
Winneconne, WI 
  ","NCAA_Division_III_Midwest_Region_Cross_Country_Championships","73"
"188",772,"Fujimori, Gavin","SR-4","U. of Chicago","26:00.2","November 16, 2019
","NCAA Division III Midwest Region Cross Country Championships","
Lake Breeze Golf Course
Winneconne, WI 
  ","NCAA_Division_III_Midwest_Region_Cross_Country_Championships","73"
"189",773,"Kates, Andrew","SR-4","U. of Chicago","26:17.4","November 16, 2019
","NCAA Division III Midwest Region Cross Country Championships","
Lake Breeze Golf Course
Winneconne, WI 
  ","NCAA_Division_III_Midwest_Region_Cross_Country_Championships","73"
"190",775,"Cutter, Ryan","JR-3","U. of Chicago","24:50.3","November  02, 2019
","UAA Championships","
Oval at Schendley Park
Pittsburgh, PA 15222
  ","UAA_Championships","81"
"191",776,"Gardner, Chase","JR-3","U. of Chicago","25:12.1","November  02, 2019
","UAA Championships","
Oval at Schendley Park
Pittsburgh, PA 15222
  ","UAA_Championships","81"
"192",777,"Kates, Andrew","SR-4","U. of Chicago","25:33.4","November  02, 2019
","UAA Championships","
Oval at Schendley Park
Pittsburgh, PA 15222
  ","UAA_Championships","81"
"193",778,"Craig, Sam","SO-2","U. of Chicago","25:37.6","November  02, 2019
","UAA Championships","
Oval at Schendley Park
Pittsburgh, PA 15222
  ","UAA_Championships","81"
"194",779,"Chittenden, Cy","FR-1","U. of Chicago","25:48.3","November  02, 2019
","UAA Championships","
Oval at Schendley Park
Pittsburgh, PA 15222
  ","UAA_Championships","81"
"195",780,"Fujimori, Gavin","SR-4","U. of Chicago","25:58.0","November  02, 2019
","UAA Championships","
Oval at Schendley Park
Pittsburgh, PA 15222
  ","UAA_Championships","81"
"196",782,"Hastings, Xander","FR-1","U. of Chicago","25:59.6","November  02, 2019
","UAA Championships","
Oval at Schendley Park
Pittsburgh, PA 15222
  ","UAA_Championships","81"
"197",785,"Cutter, Ryan","JR-3","U. of Chicago","24:57.9","October 19, 2019
","Kollege Town Sports Invitational","
Lake Breeze Golf Course
Winneconne, WI 
  ","Kollege_Town_Sports_Invitational","81"
"198",786,"Gardner, Chase","JR-3","U. of Chicago","25:12.5","October 19, 2019
","Kollege Town Sports Invitational","
Lake Breeze Golf Course
Winneconne, WI 
  ","Kollege_Town_Sports_Invitational","81"
"199",787,"Chittenden, Cy","FR-1","U. of Chicago","25:37.3","October 19, 2019
","Kollege Town Sports Invitational","
Lake Breeze Golf Course
Winneconne, WI 
  ","Kollege_Town_Sports_Invitational","81"
"200",788,"Fujimori, Gavin","SR-4","U. of Chicago","25:38.8","October 19, 2019
","Kollege Town Sports Invitational","
Lake Breeze Golf Course
Winneconne, WI 
  ","Kollege_Town_Sports_Invitational","81"
"201",791,"Craig, Sam","SO-2","U. of Chicago","26:05.5","October 19, 2019
","Kollege Town Sports Invitational","
Lake Breeze Golf Course
Winneconne, WI 
  ","Kollege_Town_Sports_Invitational","81"
"202",792,"Kates, Andrew","SR-4","U. of Chicago","26:11.5","October 19, 2019
","Kollege Town Sports Invitational","
Lake Breeze Golf Course
Winneconne, WI 
  ","Kollege_Town_Sports_Invitational","81"
"203",795,"Hastings, Xander","FR-1","U. of Chicago","26:24.0","October 19, 2019
","Kollege Town Sports Invitational","
Lake Breeze Golf Course
Winneconne, WI 
  ","Kollege_Town_Sports_Invitational","81"
"204",813,"Cutter, Ryan","JR-3","U. of Chicago","24:59.2","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  ","2019_Brissman-Lundeen_Cross_Country_Invitational","66"
"205",814,"Gardner, Chase","JR-3","U. of Chicago","25:12.2","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  ","2019_Brissman-Lundeen_Cross_Country_Invitational","66"
"206",815,"Kates, Andrew","SR-4","U. of Chicago","25:19.6","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  ","2019_Brissman-Lundeen_Cross_Country_Invitational","66"
"207",816,"Craig, Sam","SO-2","U. of Chicago","25:27.8","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  ","2019_Brissman-Lundeen_Cross_Country_Invitational","66"
"208",817,"Chittenden, Cy","FR-1","U. of Chicago","25:34.1","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  ","2019_Brissman-Lundeen_Cross_Country_Invitational","66"
"209",818,"Hastings, Xander","FR-1","U. of Chicago","25:34.8","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  ","2019_Brissman-Lundeen_Cross_Country_Invitational","66"
"210",821,"Fujimori, Gavin","SR-4","U. of Chicago","25:47.0","October  04, 2019
","2019 Brissman-Lundeen Cross Country Invitational","
Saukie Golf Course
Rock Island, IL 61201
  ","2019_Brissman-Lundeen_Cross_Country_Invitational","66"
"211",838,"Cutter, Ryan","JR-3","U. of Chicago","25:18.1","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  ","Wheaton_Gil_Dodds_Invitational","102"
"212",839,"Gardner, Chase","JR-3","U. of Chicago","25:32.9","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  ","Wheaton_Gil_Dodds_Invitational","102"
"213",841,"Kates, Andrew","SR-4","U. of Chicago","25:59.8","September 21, 2019
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  ","Wheaton_Gil_Dodds_Invitational","102"
